section	saleinit	datesold	title	cost	listpric	salepric
Networks and Communication	MJM	12/06/98	Networks and Communication Title  27	$16.07	$22.95	$22.95
Networks and Communication	JMB	12/23/98	Networks and Communication Title  28	$25.17	$35.95	$35.95
Networks and Communication	JMB	12/20/98	Networks and Communication Title  29	$20.97	$29.95	$29.95
Networks and Communication	JMB	12/14/98	Networks and Communication Title  30	$27.97	$39.95	$39.95
Networks and Communication	BLT	12/16/98	Networks and Communication Title  31	$23.07	$32.95	$32.95
Networks and Communication	BLT	12/04/98	Networks and Communication Title  32	$23.07	$32.95	$29.66
Networks and Communication	BLT	12/10/98	Networks and Communication Title  33	$20.97	$29.95	$29.95
Networks and Communication	BLT	12/16/98	Networks and Communication Title  34	$25.17	$35.95	$28.76
Networks and Communication	BLT	12/24/98	Networks and Communication Title  35	$20.97	$29.95	$29.95
Networks and Communication	BLT	12/12/98	Networks and Communication Title  36	$23.96	$29.95	$29.95
Networks and Communication	BLT	12/04/98	Networks and Communication Title  37	$17.47	$24.95	$24.95
Networks and Communication	MJM	12/09/98	Networks and Communication Title  38	$17.47	$24.95	$24.95
Networks and Communication	JMB	12/17/98	Networks and Communication Title  39	$27.97	$39.95	$39.95
Networks and Communication	MJM	12/18/98	Networks and Communication Title  40	$25.17	$35.95	$32.36
Networks and Communication	BLT	12/10/98	Networks and Communication Title  41	$16.07	$22.95	$22.95
Networks and Communication	BLT	12/24/98	Networks and Communication Title  42	$23.07	$32.95	$32.95
Networks and Communication	JMB	12/05/98	Networks and Communication Title  43	$27.97	$39.95	$39.95
Networks and Communication	MJM	12/03/98	Networks and Communication Title  44	$30.07	$42.95	$42.95
Networks and Communication	JMB	12/05/98	Networks and Communication Title  45	$20.27	$28.95	$28.95
Networks and Communication	JMB	12/23/98	Networks and Communication Title  46	$23.07	$32.95	$32.95
Networks and Communication	BLT	12/25/98	Networks and Communication Title  47	$23.07	$32.95	$32.95
Networks and Communication	BLT	12/28/98	Networks and Communication Title  48	$28.76	$35.95	$32.36
Networks and Communication	BLT	12/24/98	Networks and Communication Title  49	$23.07	$32.95	$32.95
Networks and Communication	JMB	12/14/98	Networks and Communication Title  50	$23.07	$32.95	$32.95
Networks and Communication	JMB	12/02/98	Networks and Communication Title  51	$27.97	$39.95	$31.96
Networks and Communication	MJM	12/06/98	Networks and Communication Title  52	$20.97	$29.95	$29.95
Networks and Communication	BLT	12/22/98	Networks and Communication Title  53	$27.97	$39.95	$39.95
Networks and Communication	JMB	12/11/98	Networks and Communication Title  54	$20.27	$28.95	$28.95
Networks and Communication	JMB	12/14/98	Networks and Communication Title  55	$23.07	$32.95	$32.95
Networks and Communication	BLT	12/28/98	Networks and Communication Title  56	$23.07	$32.95	$29.66
Networks and Communication	BLT	12/13/98	Networks and Communication Title  57	$17.47	$24.95	$24.95
Networks and Communication	JMB	12/11/98	Networks and Communication Title  58	$20.97	$29.95	$29.95
Networks and Communication	MJM	12/03/98	Networks and Communication Title  59	$29.37	$41.95	$41.95
Networks and Communication	JMB	12/11/98	Networks and Communication Title  60	$33.56	$41.95	$41.95
Networks and Communication	MJM	12/03/98	Networks and Communication Title  61	$17.47	$24.95	$24.95
Networks and Communication	BLT	12/13/98	Networks and Communication Title  62	$20.97	$29.95	$29.95
Networks and Communication	JMB	12/02/98	Networks and Communication Title  63	$20.27	$28.95	$28.95
Networks and Communication	BLT	12/10/98	Networks and Communication Title  64	$13.97	$19.95	$17.96
Networks and Communication	MJM	12/09/98	Networks and Communication Title  65	$23.07	$32.95	$32.95
Networks and Communication	BLT	12/24/98	Networks and Communication Title  66	$27.97	$39.95	$39.95
Networks and Communication	MJM	12/18/98	Networks and Communication Title  67	$27.97	$39.95	$39.95
Networks and Communication	JMB	12/11/98	Networks and Communication Title  68	$17.47	$24.95	$19.96
Networks and Communication	JMB	12/26/98	Networks and Communication Title  69	$30.07	$42.95	$42.95
Networks and Communication	JMB	12/29/98	Networks and Communication Title  70	$23.07	$32.95	$32.95
Networks and Communication	MJM	12/15/98	Networks and Communication Title  71	$27.97	$39.95	$39.95
Networks and Communication	MJM	12/06/98	Networks and Communication Title  72	$23.96	$29.95	$26.96
Networks and Communication	BLT	12/12/98	Networks and Communication Title  73	$16.07	$22.95	$22.95
Networks and Communication	BLT	12/22/98	Networks and Communication Title  74	$20.27	$28.95	$28.95
Networks and Communication	BLT	12/10/98	Networks and Communication Title  75	$25.17	$35.95	$35.95
Operating Systems	JMB	12/23/98	Operating Systems Title   1	$25.17	$35.95	$35.95
Operating Systems	JMB	12/26/98	Operating Systems Title   2	$20.97	$29.95	$29.95
Operating Systems	BLT	12/28/98	Operating Systems Title   3	$25.17	$35.95	$35.95
Operating Systems	MJM	12/18/98	Operating Systems Title   4	$23.07	$32.95	$32.95
Operating Systems	BLT	12/24/98	Operating Systems Title   5	$20.27	$28.95	$28.95
Operating Systems	BLT	12/28/98	Operating Systems Title   6	$20.27	$28.95	$28.95
Operating Systems	MJM	12/30/98	Operating Systems Title   7	$17.47	$24.95	$24.95
Operating Systems	BLT	12/01/98	Operating Systems Title   8	$20.27	$28.95	$26.06
Operating Systems	MJM	12/18/98	Operating Systems Title   9	$20.27	$28.95	$28.95
Operating Systems	BLT	12/16/98	Operating Systems Title  10	$20.97	$29.95	$29.95
Operating Systems	MJM	12/06/98	Operating Systems Title  11	$16.07	$22.95	$22.95
Operating Systems	MJM	12/18/98	Operating Systems Title  12	$26.36	$32.95	$32.95
Operating Systems	MJM	12/09/98	Operating Systems Title  13	$17.47	$24.95	$24.95
Operating Systems	MJM	12/09/98	Operating Systems Title  14	$20.97	$29.95	$29.95
Operating Systems	MJM	12/21/98	Operating Systems Title  15	$25.17	$35.95	$35.95
Operating Systems	JMB	12/14/98	Operating Systems Title  16	$27.97	$39.95	$35.96
Operating Systems	BLT	12/25/98	Operating Systems Title  17	$16.07	$22.95	$18.36
Operating Systems	MJM	12/18/98	Operating Systems Title  18	$13.97	$19.95	$19.95
Operating Systems	BLT	12/10/98	Operating Systems Title  19	$27.97	$39.95	$39.95
Operating Systems	BLT	12/04/98	Operating Systems Title  20	$17.47	$24.95	$24.95
Operating Systems	JMB	12/08/98	Operating Systems Title  21	$20.97	$29.95	$29.95
Operating Systems	JMB	12/11/98	Operating Systems Title  22	$20.97	$29.95	$29.95
Operating Systems	JMB	12/20/98	Operating Systems Title  23	$23.07	$32.95	$32.95
Operating Systems	BLT	12/19/98	Operating Systems Title  24	$23.96	$29.95	$26.96
Operating Systems	BLT	12/13/98	Operating Systems Title  25	$20.97	$29.95	$29.95
Operating Systems	JMB	12/20/98	Operating Systems Title  26	$20.97	$29.95	$29.95
Operating Systems	JMB	12/08/98	Operating Systems Title  27	$23.07	$32.95	$32.95
Operating Systems	BLT	12/22/98	Operating Systems Title  28	$23.07	$32.95	$32.95
Operating Systems	BLT	12/10/98	Operating Systems Title  29	$53.87	$76.95	$76.95
Operating Systems	BLT	12/24/98	Operating Systems Title  30	$23.07	$32.95	$32.95
Operating Systems	BLT	12/19/98	Operating Systems Title  31	$23.07	$32.95	$32.95
Operating Systems	JMB	12/08/98	Operating Systems Title  32	$20.97	$29.95	$26.96
Operating Systems	BLT	12/19/98	Operating Systems Title  33	$23.07	$32.95	$32.95
Operating Systems	BLT	12/16/98	Operating Systems Title  34	$16.07	$22.95	$18.36
Operating Systems	BLT	12/10/98	Operating Systems Title  35	$16.07	$22.95	$22.95
Operating Systems	BLT	12/28/98	Operating Systems Title  36	$23.96	$29.95	$29.95
Operating Systems	BLT	12/24/98	Operating Systems Title  37	$17.47	$24.95	$24.95
Operating Systems	BLT	12/24/98	Operating Systems Title  38	$25.17	$35.95	$35.95
Operating Systems	MJM	12/18/98	Operating Systems Title  39	$20.97	$29.95	$29.95
Operating Systems	JMB	12/05/98	Operating Systems Title  40	$20.97	$29.95	$26.96
Operating Systems	MJM	12/27/98	Operating Systems Title  41	$17.47	$24.95	$24.95
Operating Systems	JMB	12/02/98	Operating Systems Title  42	$20.27	$28.95	$28.95
Operating Systems	BLT	12/22/98	Operating Systems Title  43	$20.97	$29.95	$29.95
Operating Systems	BLT	12/10/98	Operating Systems Title  44	$25.17	$35.95	$35.95
Operating Systems	BLT	12/16/98	Operating Systems Title  45	$20.27	$28.95	$28.95
Operating Systems	JMB	12/29/98	Operating Systems Title  46	$20.97	$29.95	$29.95
Operating Systems	BLT	12/16/98	Operating Systems Title  47	$30.07	$42.95	$42.95
Operating Systems	BLT	12/28/98	Operating Systems Title  48	$18.36	$22.95	$20.66
Operating Systems	MJM	12/18/98	Operating Systems Title  49	$20.27	$28.95	$28.95
Operating Systems	JMB	12/05/98	Operating Systems Title  50	$23.07	$32.95	$32.95
Operating Systems	MJM	12/15/98	Operating Systems Title  51	$27.97	$39.95	$31.96
Operating Systems	JMB	12/08/98	Operating Systems Title  52	$25.17	$35.95	$35.95
Operating Systems	JMB	12/02/98	Operating Systems Title  53	$27.97	$39.95	$39.95
Operating Systems	BLT	12/01/98	Operating Systems Title  54	$20.27	$28.95	$28.95
Operating Systems	JMB	12/29/98	Operating Systems Title  55	$20.97	$29.95	$29.95
Operating Systems	BLT	12/12/98	Operating Systems Title  56	$25.17	$35.95	$32.36
Operating Systems	JMB	12/20/98	Operating Systems Title  57	$20.27	$28.95	$28.95
Operating Systems	JMB	12/05/98	Operating Systems Title  58	$20.97	$29.95	$29.95
Operating Systems	MJM	12/21/98	Operating Systems Title  59	$13.97	$19.95	$19.95
Operating Systems	BLT	12/10/98	Operating Systems Title  60	$23.16	$28.95	$28.95
Operating Systems	JMB	12/05/98	Operating Systems Title  61	$27.97	$39.95	$39.95
Operating Systems	JMB	12/20/98	Operating Systems Title  62	$20.97	$29.95	$29.95
Operating Systems	BLT	12/04/98	Operating Systems Title  63	$23.07	$32.95	$32.95
Operating Systems	BLT	12/24/98	Operating Systems Title  64	$30.07	$42.95	$38.66
Operating Systems	JMB	12/05/98	Operating Systems Title  65	$23.07	$32.95	$32.95
Operating Systems	BLT	12/10/98	Operating Systems Title  66	$13.97	$19.95	$19.95
Operating Systems	MJM	12/30/98	Operating Systems Title  67	$17.47	$24.95	$24.95
Operating Systems	MJM	12/18/98	Operating Systems Title  68	$20.27	$28.95	$23.16
Operating Systems	JMB	12/02/98	Operating Systems Title  69	$30.07	$42.95	$42.95
Operating Systems	JMB	12/02/98	Operating Systems Title  70	$23.07	$32.95	$32.95
Operating Systems	JMB	12/29/98	Operating Systems Title  71	$30.07	$42.95	$42.95
Operating Systems	MJM	12/03/98	Operating Systems Title  72	$23.96	$29.95	$26.96
Operating Systems	MJM	12/06/98	Operating Systems Title  73	$20.27	$28.95	$28.95
Operating Systems	BLT	12/22/98	Operating Systems Title  74	$23.07	$32.95	$32.95
Operating Systems	BLT	12/04/98	Operating Systems Title  75	$20.27	$28.95	$28.95
Operating Systems	MJM	12/18/98	Operating Systems Title  76	$13.97	$19.95	$19.95
Operating Systems	JMB	12/11/98	Operating Systems Title  77	$25.17	$35.95	$35.95
Operating Systems	MJM	12/30/98	Operating Systems Title  78	$20.27	$28.95	$28.95
Operating Systems	JMB	12/29/98	Operating Systems Title  79	$17.47	$24.95	$24.95
Operating Systems	JMB	12/23/98	Operating Systems Title  80	$25.17	$35.95	$32.36
Operating Systems	BLT	12/12/98	Operating Systems Title  81	$20.27	$28.95	$28.95
Operating Systems	MJM	12/30/98	Operating Systems Title  82	$17.47	$24.95	$24.95
Operating Systems	MJM	12/18/98	Operating Systems Title  83	$23.07	$32.95	$32.95
Operating Systems	JMB	12/11/98	Operating Systems Title  84	$23.96	$29.95	$29.95
Operating Systems	MJM	12/30/98	Operating Systems Title  85	$27.97	$39.95	$31.96
Operating Systems	MJM	12/30/98	Operating Systems Title  86	$20.97	$29.95	$29.95
Operating Systems	JMB	12/20/98	Operating Systems Title  87	$25.17	$35.95	$35.95
Operating Systems	JMB	12/02/98	Operating Systems Title  88	$27.97	$39.95	$35.96
Operating Systems	MJM	12/06/98	Operating Systems Title  89	$25.17	$35.95	$35.95
Operating Systems	BLT	12/01/98	Operating Systems Title  90	$20.97	$29.95	$29.95
Operating Systems	BLT	12/22/98	Operating Systems Title  91	$20.27	$28.95	$28.95
Operating Systems	BLT	12/28/98	Operating Systems Title  92	$23.07	$32.95	$32.95
Operating Systems	JMB	12/23/98	Operating Systems Title  93	$20.97	$29.95	$29.95
Operating Systems	BLT	12/04/98	Operating Systems Title  94	$20.27	$28.95	$28.95
Operating Systems	JMB	12/20/98	Operating Systems Title  95	$20.27	$28.95	$28.95
Operating Systems	JMB	12/26/98	Operating Systems Title  96	$26.36	$32.95	$29.66
Operating Systems	BLT	12/25/98	Operating Systems Title  97	$27.97	$39.95	$39.95
Operating Systems	BLT	12/31/98	Operating Systems Title  98	$23.07	$32.95	$32.95
Operating Systems	JMB	12/11/98	Operating Systems Title  99	$23.07	$32.95	$32.95
Operating Systems	JMB	12/29/98	Operating Systems Title 100	$20.97	$29.95	$29.95
Operating Systems	BLT	12/31/98	Operating Systems Title 101	$25.17	$35.95	$35.95
Operating Systems	MJM	12/06/98	Operating Systems Title 102	$20.27	$28.95	$23.16
Operating Systems	JMB	12/20/98	Operating Systems Title 103	$20.27	$28.95	$28.95
Operating Systems	MJM	12/30/98	Operating Systems Title 104	$17.47	$24.95	$22.46
Operating Systems	BLT	12/13/98	Operating Systems Title 105	$29.37	$41.95	$41.95
Operating Systems	JMB	12/08/98	Operating Systems Title 106	$25.17	$35.95	$35.95
Operating Systems	BLT	12/24/98	Operating Systems Title 107	$20.27	$28.95	$28.95
Operating Systems	JMB	12/17/98	Operating Systems Title 108	$28.76	$35.95	$35.95
Operating Systems	MJM	12/15/98	Operating Systems Title 109	$20.27	$28.95	$28.95
Operating Systems	BLT	12/10/98	Operating Systems Title 110	$20.97	$29.95	$29.95
Operating Systems	MJM	12/06/98	Operating Systems Title 111	$23.07	$32.95	$32.95
Operating Systems	MJM	12/30/98	Operating Systems Title 112	$20.27	$28.95	$26.06
Operating Systems	JMB	12/17/98	Operating Systems Title 113	$20.27	$28.95	$28.95
Operating Systems	BLT	12/28/98	Operating Systems Title 114	$17.47	$24.95	$24.95
Operating Systems	JMB	12/02/98	Operating Systems Title 115	$17.47	$24.95	$24.95
Operating Systems	BLT	12/16/98	Operating Systems Title 116	$27.97	$39.95	$39.95
Operating Systems	MJM	12/27/98	Operating Systems Title 117	$20.97	$29.95	$29.95
Operating Systems	BLT	12/24/98	Operating Systems Title 118	$23.07	$32.95	$32.95
Operating Systems	BLT	12/31/98	Operating Systems Title 119	$20.27	$28.95	$23.16
Operating Systems	BLT	12/01/98	Operating Systems Title 120	$23.96	$29.95	$26.96
Operating Systems	JMB	12/14/98	Operating Systems Title 121	$20.97	$29.95	$29.95
Operating Systems	MJM	12/06/98	Operating Systems Title 122	$20.27	$28.95	$28.95
Operating Systems	BLT	12/10/98	Operating Systems Title 123	$20.27	$28.95	$28.95
Operating Systems	BLT	12/19/98	Operating Systems Title 124	$27.97	$39.95	$39.95
Operating Systems	JMB	12/23/98	Operating Systems Title 125	$25.17	$35.95	$35.95
Operating Systems	JMB	12/08/98	Operating Systems Title 126	$23.07	$32.95	$32.95
Operating Systems	MJM	12/30/98	Operating Systems Title 127	$23.07	$32.95	$32.95
Operating Systems	JMB	12/08/98	Operating Systems Title 128	$20.27	$28.95	$26.06
Operating Systems	JMB	12/23/98	Operating Systems Title 129	$23.07	$32.95	$32.95
Operating Systems	JMB	12/05/98	Operating Systems Title 130	$20.27	$28.95	$28.95
Operating Systems	MJM	12/06/98	Operating Systems Title 131	$17.47	$24.95	$24.95
Operating Systems	JMB	12/23/98	Operating Systems Title 132	$23.96	$29.95	$29.95
Operating Systems	BLT	12/25/98	Operating Systems Title 133	$23.07	$32.95	$32.95
Operating Systems	BLT	12/22/98	Operating Systems Title 134	$20.27	$28.95	$28.95
Operating Systems	MJM	12/18/98	Operating Systems Title 135	$25.17	$35.95	$35.95
Operating Systems	JMB	12/26/98	Operating Systems Title 136	$20.97	$29.95	$26.96
Operating Systems	JMB	12/17/98	Operating Systems Title 137	$23.07	$32.95	$32.95
Operating Systems	BLT	12/19/98	Operating Systems Title 138	$16.07	$22.95	$22.95
Operating Systems	JMB	12/20/98	Operating Systems Title 139	$23.07	$32.95	$32.95
Operating Systems	MJM	12/27/98	Operating Systems Title 140	$20.27	$28.95	$28.95
Operating Systems	BLT	12/12/98	Operating Systems Title 141	$23.07	$32.95	$32.95
Operating Systems	BLT	12/07/98	Operating Systems Title 142	$20.97	$29.95	$29.95
Operating Systems	MJM	12/06/98	Operating Systems Title 143	$25.17	$35.95	$35.95
Operating Systems	MJM	12/03/98	Operating Systems Title 144	$19.96	$24.95	$22.46
Operating Systems	JMB	12/02/98	Operating Systems Title 145	$20.27	$28.95	$28.95
Operating Systems	MJM	12/09/98	Operating Systems Title 146	$20.27	$28.95	$28.95
Operating Systems	BLT	12/10/98	Operating Systems Title 147	$23.07	$32.95	$32.95
Operating Systems	BLT	12/28/98	Operating Systems Title 148	$17.47	$24.95	$24.95
Operating Systems	MJM	12/27/98	Operating Systems Title 149	$16.07	$22.95	$22.95
Operating Systems	MJM	12/27/98	Operating Systems Title 150	$17.47	$24.95	$24.95
Operating Systems	BLT	12/25/98	Operating Systems Title 151	$27.97	$39.95	$39.95
Operating Systems	MJM	12/09/98	Operating Systems Title 152	$20.27	$28.95	$26.06
Operating Systems	MJM	12/30/98	Operating Systems Title 153	$20.97	$29.95	$23.96
Operating Systems	MJM	12/09/98	Operating Systems Title 154	$17.47	$24.95	$24.95
Operating Systems	BLT	12/12/98	Operating Systems Title 155	$20.27	$28.95	$28.95
Operating Systems	JMB	12/02/98	Operating Systems Title 156	$28.76	$35.95	$35.95
Operating Systems	JMB	12/26/98	Operating Systems Title 157	$23.07	$32.95	$32.95
Operating Systems	MJM	12/18/98	Operating Systems Title 158	$23.07	$32.95	$32.95
Operating Systems	BLT	12/10/98	Operating Systems Title 159	$17.47	$24.95	$24.95
Operating Systems	BLT	12/12/98	Operating Systems Title 160	$25.17	$35.95	$32.36
Operating Systems	BLT	12/25/98	Operating Systems Title 161	$20.27	$28.95	$28.95
Operating Systems	BLT	12/22/98	Operating Systems Title 162	$20.27	$28.95	$28.95
Operating Systems	BLT	12/19/98	Operating Systems Title 163	$16.07	$22.95	$22.95
Operating Systems	MJM	12/27/98	Operating Systems Title 164	$20.97	$29.95	$29.95
Operating Systems	BLT	12/16/98	Operating Systems Title 165	$16.07	$22.95	$22.95
Operating Systems	BLT	12/25/98	Operating Systems Title 166	$25.17	$35.95	$35.95
Operating Systems	JMB	12/20/98	Operating Systems Title 167	$23.07	$32.95	$32.95
Operating Systems	MJM	12/09/98	Operating Systems Title 168	$23.16	$28.95	$26.06
Operating Systems	BLT	12/13/98	Operating Systems Title 169	$16.07	$22.95	$22.95
Operating Systems	MJM	12/21/98	Operating Systems Title 170	$23.07	$32.95	$26.36
Operating Systems	BLT	12/12/98	Operating Systems Title 171	$25.17	$35.95	$35.95
Operating Systems	MJM	12/27/98	Operating Systems Title 172	$17.47	$24.95	$24.95
Operating Systems	BLT	12/10/98	Operating Systems Title 173	$23.07	$32.95	$32.95
Operating Systems	BLT	12/10/98	Operating Systems Title 174	$23.07	$32.95	$32.95
Operating Systems	BLT	12/04/98	Operating Systems Title 175	$23.07	$32.95	$32.95
Operating Systems	JMB	12/17/98	Operating Systems Title 176	$25.17	$35.95	$32.36
Operating Systems	MJM	12/15/98	Operating Systems Title 177	$17.47	$24.95	$24.95
Operating Systems	JMB	12/26/98	Operating Systems Title 178	$16.07	$22.95	$22.95
Operating Systems	JMB	12/26/98	Operating Systems Title 179	$30.07	$42.95	$42.95
Operating Systems	JMB	12/20/98	Operating Systems Title 180	$31.96	$39.95	$39.95
Operating Systems	MJM	12/18/98	Operating Systems Title 181	$20.27	$28.95	$28.95
Operating Systems	BLT	12/04/98	Operating Systems Title 182	$25.17	$35.95	$35.95
Operating Systems	MJM	12/06/98	Operating Systems Title 183	$20.27	$28.95	$28.95
Operating Systems	MJM	12/03/98	Operating Systems Title 184	$23.07	$32.95	$29.66
Operating Systems	MJM	12/09/98	Operating Systems Title 185	$13.27	$18.95	$18.95
Operating Systems	MJM	12/06/98	Operating Systems Title 186	$25.17	$35.95	$35.95
Operating Systems	MJM	12/21/98	Operating Systems Title 187	$23.07	$32.95	$26.36
Operating Systems	BLT	12/22/98	Operating Systems Title 188	$30.07	$42.95	$42.95
Operating Systems	BLT	12/24/98	Operating Systems Title 189	$20.97	$29.95	$29.95
Operating Systems	MJM	12/06/98	Operating Systems Title 190	$16.07	$22.95	$22.95
Operating Systems	JMB	12/02/98	Operating Systems Title 191	$20.27	$28.95	$28.95
Operating Systems	MJM	12/15/98	Operating Systems Title 192	$28.76	$35.95	$32.36
Operating Systems	BLT	12/22/98	Operating Systems Title 193	$20.97	$29.95	$29.95
Operating Systems	MJM	12/30/98	Operating Systems Title 194	$20.97	$29.95	$29.95
Operating Systems	JMB	12/20/98	Operating Systems Title 195	$25.17	$35.95	$35.95
